player_name,season,wk,Game_date,OPP,Result,AST,PDEF
D.J. Wonnum,Regular Season,3,09/27/2020,Titans,L 30 - 31,1,0
D.J. Wonnum,Regular Season,2,09/20/2020,Colts,L 11 - 28,0,0
D.J. Wonnum,Regular Season,1,09/13/2020,Packers,L 34 - 43,,
Zach Wood,Regular Season,17,01/03/2021,Panthers,W 33 - 7,,
Zach Wood,Regular Season,16,12/25/2020,Vikings,W 52 - 33,,
Zach Wood,Regular Season,15,12/20/2020,Chiefs,L 29 - 32,,
Zach Wood,Regular Season,14,12/13/2020,Eagles,L 21 - 24,,
Zach Wood,Regular Season,13,12/06/2020,Falcons,W 21 - 16,,
Zach Wood,Regular Season,12,11/29/2020,Broncos,W 31 - 3,,
Zach Wood,Regular Season,11,11/22/2020,Falcons,W 24 - 9,,
Zach Wood,Regular Season,10,11/15/2020,49ers,W 27 - 13,,
Zach Wood,Regular Season,9,11/09/2020,Buccaneers,W 38 - 3,,
Zach Wood,Regular Season,8,11/01/2020,Bears,W 26 - 23,,
Zach Wood,Regular Season,7,10/25/2020,Panthers,W 27 - 24,,
Zach Wood,Regular Season,2,09/22/2020,Raiders,L 24 - 34,,
Zach Wood,Regular Season,1,09/13/2020,Buccaneers,W 34 - 23,,
Zach Wood,Regular Season,5,10/13/2020,Chargers,W 30 - 27,,
Zach Wood,Regular Season,4,10/04/2020,Lions,W 35 - 29,,
Zach Wood,Regular Season,3,09/28/2020,Packers,L 30 - 37,,
Zach Wood,Post Season,2,01/17/2021,Buccaneers,L 20 - 30,,
Zach Wood,Post Season,1,01/10/2021,Bears,W 21 - 9,,
Josh Woods,Regular Season,17,01/03/2021,Packers,L 16 - 35,1,0
Josh Woods,Regular Season,16,12/27/2020,Jaguars,W 41 - 17,2,0
Josh Woods,Regular Season,15,12/20/2020,Vikings,W 33 - 27,1,0
Josh Woods,Regular Season,14,12/13/2020,Texans,W 36 - 7,0,0
Josh Woods,Regular Season,13,12/06/2020,Lions,L 30 - 34,,
Josh Woods,Regular Season,12,11/30/2020,Packers,L 25 - 41,,
Josh Woods,Regular Season,10,11/17/2020,Vikings,L 13 - 19,,
Josh Woods,Regular Season,9,11/08/2020,Titans,L 17 - 24,,
Josh Woods,Regular Season,8,11/01/2020,Saints,L 23 - 26,0,0
Josh Woods,Regular Season,7,10/27/2020,Rams,L 10 - 24,,
Josh Woods,Regular Season,2,09/20/2020,Giants,W 17 - 13,,
Josh Woods,Regular Season,6,10/18/2020,Panthers,W 23 - 16,,
Josh Woods,Regular Season,5,10/09/2020,Buccaneers,W 20 - 19,,
Josh Woods,Regular Season,4,10/04/2020,Colts,L 11 - 19,0,0
Josh Woods,Regular Season,3,09/27/2020,Falcons,W 30 - 26,,
Josh Woods,Regular Season,1,09/13/2020,Lions,W 27 - 23,1,0
Josh Woods,Post Season,1,01/10/2021,Saints,L 9 - 21,,
Antwaun Woods,Regular Season,15,12/20/2020,49ers,W 41 - 33,1,0
Antwaun Woods,Regular Season,14,12/13/2020,Bengals,W 30 - 7,1,0
Antwaun Woods,Regular Season,13,12/09/2020,Ravens,L 17 - 34,1,0
Antwaun Woods,Regular Season,12,11/26/2020,Football Team,L 16 - 41,,
Antwaun Woods,Regular Season,11,11/22/2020,Vikings,W 31 - 28,2,0
Antwaun Woods,Regular Season,9,11/08/2020,Steelers,L 19 - 24,0,0
Antwaun Woods,Regular Season,8,11/02/2020,Eagles,L 9 - 23,2,0
Antwaun Woods,Regular Season,3,09/27/2020,Seahawks,L 31 - 38,1,0
Antwaun Woods,Regular Season,7,10/25/2020,Football Team,L 3 - 25,,
Antwaun Woods,Regular Season,2,09/20/2020,Falcons,W 40 - 39,,
Antwaun Woods,Regular Season,6,10/20/2020,Cardinals,L 10 - 38,1,0
Antwaun Woods,Regular Season,1,09/14/2020,Rams,L 17 - 20,1,0
Antwaun Woods,Regular Season,5,10/11/2020,Giants,W 37 - 34,1,0
Antwaun Woods,Regular Season,4,10/04/2020,Browns,L 38 - 49,5,0
Robert Woods,Regular Season,17,01/03/2021,Cardinals,W 18 - 7,9,
Robert Woods,Regular Season,16,12/27/2020,Seahawks,L 9 - 20,12,2
Robert Woods,Regular Season,15,12/20/2020,Jets,L 20 - 23,9.3,1
Robert Woods,Regular Season,14,12/11/2020,Patriots,W 24 - 3,6.4,1
Robert Woods,Regular Season,13,12/06/2020,Cardinals,W 38 - 28,8.5,
Robert Woods,Regular Season,12,11/29/2020,49ers,L 20 - 23,11.4,1
Robert Woods,Regular Season,11,11/24/2020,Buccaneers,W 27 - 24,10.8,2
Robert Woods,Regular Season,10,11/15/2020,Seahawks,W 23 - 16,6.6,1
Robert Woods,Regular Season,8,11/01/2020,Dolphins,L 17 - 28,12.1,2
Robert Woods,Regular Season,3,09/27/2020,Bills,L 32 - 35,14.8,3
Robert Woods,Regular Season,7,10/27/2020,Bears,W 24 - 10,7.3,4
Robert Woods,Regular Season,6,10/19/2020,49ers,L 16 - 24,7.3,2
Robert Woods,Regular Season,1,09/14/2020,Cowboys,W 20 - 17,17.5,1
Robert Woods,Regular Season,5,10/11/2020,Football Team,W 30 - 10,17.8,
Robert Woods,Regular Season,4,10/04/2020,Giants,W 17 - 9,6,1
Robert Woods,Regular Season,2,09/20/2020,Eagles,W 37 - 19,7,3
Robert Woods,Post Season,2,01/16/2021,Packers,L 18 - 32,6,
Robert Woods,Post Season,1,01/09/2021,Seahawks,W 30 - 20,12,1
Logan Woodside,Regular Season,17,01/03/2021,Texans,W 41 - 38,,
Logan Woodside,Regular Season,16,12/28/2020,Packers,L 14 - 40,0,0
Logan Woodside,Regular Season,15,12/20/2020,Lions,W 46 - 25,,
Logan Woodside,Regular Season,14,12/13/2020,Jaguars,W 31 - 10,,
Logan Woodside,Regular Season,13,12/06/2020,Browns,L 35 - 41,,
Logan Woodside,Regular Season,12,11/29/2020,Colts,W 45 - 26,,
Logan Woodside,Regular Season,11,11/22/2020,Ravens,W 30 - 24,7,0
Logan Woodside,Regular Season,10,11/13/2020,Colts,L 17 - 34,,
Logan Woodside,Regular Season,9,11/08/2020,Bears,W 24 - 17,,
Logan Woodside,Regular Season,8,11/01/2020,Bengals,L 20 - 31,,
Xavier Woods,Regular Season,17,01/03/2021,Giants,L 19 - 23,0,0
Logan Woodside,Regular Season,7,10/25/2020,Steelers,L 24 - 27,,
Logan Woodside,Regular Season,2,09/20/2020,Jaguars,W 33 - 30,,
Logan Woodside,Regular Season,6,10/18/2020,Texans,W 42 - 36,,
Logan Woodside,Regular Season,1,09/15/2020,Broncos,W 16 - 14,,
Logan Woodside,Regular Season,5,10/13/2020,Bills,W 42 - 16,,
Logan Woodside,Regular Season,3,09/27/2020,Vikings,W 31 - 30,,
Logan Woodside,Post Season,1,01/10/2021,Ravens,L 13 - 20,,
Xavier Woods,Regular Season,16,12/27/2020,Eagles,W 37 - 17,,
Xavier Woods,Regular Season,15,12/20/2020,49ers,W 41 - 33,1,0
Xavier Woods,Regular Season,14,12/13/2020,Bengals,W 30 - 7,2,0
Xavier Woods,Regular Season,13,12/09/2020,Ravens,L 17 - 34,1,0
Xavier Woods,Regular Season,12,11/26/2020,Football Team,L 16 - 41,4,1
Xavier Woods,Regular Season,11,11/22/2020,Vikings,W 31 - 28,0,0
Xavier Woods,Regular Season,9,11/08/2020,Steelers,L 19 - 24,2,0
Xavier Woods,Regular Season,8,11/02/2020,Eagles,L 9 - 23,2,0
Xavier Woods,Regular Season,3,09/27/2020,Seahawks,L 31 - 38,2,0
Xavier Woods,Regular Season,7,10/25/2020,Football Team,L 3 - 25,1,0
Xavier Woods,Regular Season,2,09/20/2020,Falcons,W 40 - 39,2,0
Xavier Woods,Regular Season,6,10/20/2020,Cardinals,L 10 - 38,0,0
Xavier Woods,Regular Season,1,09/14/2020,Rams,L 17 - 20,3,0
Xavier Woods,Regular Season,5,10/11/2020,Giants,W 37 - 34,0,0
Xavier Woods,Regular Season,4,10/04/2020,Browns,L 38 - 49,4,0
Daryl Worley,Regular Season,17,01/03/2021,Broncos,W 32 - 31,0,1
Daryl Worley,Regular Season,15,12/18/2020,Chargers,L 27 - 30,3,1
Daryl Worley,Regular Season,10,11/15/2020,Cardinals,L 30 - 32,,
Daryl Worley,Regular Season,3,09/27/2020,Seahawks,L 31 - 38,1,0
Daryl Worley,Regular Season,7,10/25/2020,Football Team,L 3 - 25,,
Daryl Worley,Regular Season,2,09/20/2020,Cowboys,L 39 - 40,0,1
Daryl Worley,Regular Season,6,10/20/2020,Cowboys,W 38 - 10,,
Daryl Worley,Regular Season,1,09/14/2020,Rams,L 17 - 20,1,0
Daryl Worley,Regular Season,5,10/11/2020,Cowboys,L 34 - 37,,
Daryl Worley,Regular Season,4,10/04/2020,Cowboys,W 49 - 38,0,0
Chris Wormley,Regular Season,17,01/03/2021,Browns,L 22 - 24,1,0
Chris Wormley,Regular Season,16,12/27/2020,Colts,W 28 - 24,,
Chris Wormley,Regular Season,15,12/22/2020,Bengals,L 17 - 27,,
Chris Wormley,Regular Season,14,12/14/2020,Bills,L 15 - 26,,
Chris Wormley,Regular Season,13,12/07/2020,Football Team,L 17 - 23,1,0
Chris Wormley,Regular Season,12,12/02/2020,Ravens,W 19 - 14,1,0
Chris Wormley,Regular Season,11,11/22/2020,Jaguars,W 27 - 3,,
Chris Wormley,Regular Season,7,10/25/2020,Titans,W 27 - 24,0,0
Chris Wormley,Regular Season,2,09/20/2020,Broncos,W 26 - 21,0,0
Chris Wormley,Regular Season,6,10/18/2020,Browns,W 38 - 7,1,0
Chris Wormley,Regular Season,1,09/14/2020,Giants,W 26 - 16,,
Chris Wormley,Regular Season,5,10/11/2020,Eagles,W 38 - 29,,
Chris Wormley,Regular Season,3,09/27/2020,Texans,W 28 - 21,1,0
Chris Wormley,Post Season,1,01/11/2021,Browns,L 37 - 48,,
Brandon Wright,Regular Season,3,09/25/2020,Jaguars,W 31 - 13,0,2
Blidi Wreh-Wilson,Regular Season,17,01/03/2021,Buccaneers,L 27 - 44,1,0
Blidi Wreh-Wilson,Regular Season,16,12/27/2020,Chiefs,L 14 - 17,,
Blidi Wreh-Wilson,Regular Season,15,12/20/2020,Buccaneers,L 27 - 31,,
Blidi Wreh-Wilson,Regular Season,14,12/13/2020,Chargers,L 17 - 20,0,1
Blidi Wreh-Wilson,Regular Season,13,12/06/2020,Saints,L 16 - 21,,
Blidi Wreh-Wilson,Regular Season,12,11/29/2020,Raiders,W 43 - 6,,
Blidi Wreh-Wilson,Regular Season,11,11/22/2020,Saints,L 9 - 24,0,0
Blidi Wreh-Wilson,Regular Season,9,11/08/2020,Broncos,W 34 - 27,1,0
Blidi Wreh-Wilson,Regular Season,8,10/30/2020,Panthers,W 25 - 17,1,1
Blidi Wreh-Wilson,Regular Season,7,10/25/2020,Lions,L 22 - 23,,
Blidi Wreh-Wilson,Regular Season,2,09/20/2020,Cowboys,L 39 - 40,,
Blidi Wreh-Wilson,Regular Season,6,10/18/2020,Vikings,W 40 - 23,,
Blidi Wreh-Wilson,Regular Season,1,09/13/2020,Seahawks,L 25 - 38,,
Blidi Wreh-Wilson,Regular Season,5,10/11/2020,Panthers,L 16 - 23,,
Blidi Wreh-Wilson,Regular Season,4,10/06/2020,Packers,L 16 - 30,,
Blidi Wreh-Wilson,Regular Season,3,09/27/2020,Bears,L 26 - 30,0,2
Isaiah Wright,Regular Season,17,01/04/2021,Eagles,W 20 - 14,,
Isaiah Wright,Regular Season,16,12/27/2020,Panthers,L 13 - 20,,
Isaiah Wright,Regular Season,15,12/20/2020,Seahawks,L 15 - 20,7.5,
Isaiah Wright,Regular Season,14,12/13/2020,49ers,W 23 - 15,9,
Isaiah Wright,Regular Season,13,12/07/2020,Steelers,W 23 - 17,5,
Isaiah Wright,Regular Season,12,11/26/2020,Cowboys,W 41 - 16,,
Isaiah Wright,Regular Season,11,11/22/2020,Bengals,W 20 - 9,7,
Isaiah Wright,Regular Season,10,11/15/2020,Lions,L 27 - 30,9.8,
Isaiah Wright,Regular Season,9,11/08/2020,Giants,L 20 - 23,10,
Isaiah Wright,Regular Season,3,09/27/2020,Browns,L 20 - 34,6,1
Isaiah Wright,Regular Season,7,10/25/2020,Cowboys,W 25 - 3,,
Isaiah Wright,Regular Season,2,09/20/2020,Cardinals,L 15 - 30,,
Isaiah Wright,Regular Season,6,10/18/2020,Giants,L 19 - 20,6.3,1
Isaiah Wright,Regular Season,1,09/13/2020,Eagles,W 27 - 17,,
Isaiah Wright,Regular Season,5,10/11/2020,Rams,L 10 - 30,3,
Isaiah Wright,Regular Season,4,10/04/2020,Ravens,L 17 - 31,5,1
Isaiah Wright,Post Season,1,01/10/2021,Buccaneers,L 23 - 31,,
Willie Wright,Regular Season,14,12/13/2020,Chargers,L 17 - 20,,
K.J. Wright,Regular Season,17,01/03/2021,49ers,W 26 - 23,0,0
K.J. Wright,Regular Season,16,12/27/2020,Rams,W 20 - 9,4,2
K.J. Wright,Regular Season,15,12/20/2020,Football Team,W 20 - 15,0,0
K.J. Wright,Regular Season,14,12/13/2020,Jets,W 40 - 3,3,0
K.J. Wright,Regular Season,13,12/06/2020,Giants,L 12 - 17,2,1
K.J. Wright,Regular Season,12,12/01/2020,Eagles,W 23 - 17,1,1
K.J. Wright,Regular Season,11,11/20/2020,Cardinals,W 28 - 21,2,0
K.J. Wright,Regular Season,10,11/15/2020,Rams,L 16 - 23,1,0
K.J. Wright,Regular Season,9,11/08/2020,Bills,L 34 - 44,1,0
K.J. Wright,Regular Season,8,11/01/2020,49ers,W 37 - 27,3,1
K.J. Wright,Regular Season,3,09/27/2020,Cowboys,W 38 - 31,2,0
K.J. Wright,Regular Season,7,10/26/2020,Cardinals,L 34 - 37,0,0
K.J. Wright,Regular Season,1,09/13/2020,Falcons,W 38 - 25,2,0
K.J. Wright,Regular Season,5,10/12/2020,Vikings,W 27 - 26,1,2
K.J. Wright,Regular Season,4,10/04/2020,Dolphins,W 31 - 23,2,3
K.J. Wright,Regular Season,2,09/21/2020,Patriots,W 35 - 30,2,0
K.J. Wright,Post Season,1,01/09/2021,Rams,L 20 - 30,3,0
Matthew Wright,Regular Season,17,01/03/2021,Browns,L 22 - 24,3,1
Matthew Wright,Regular Season,16,12/27/2020,Colts,W 28 - 24,0,4
Matthew Wright,Regular Season,13,12/07/2020,Football Team,L 17 - 23,1,2
Isaiah Wynn,Regular Season,11,11/22/2020,Texans,L 20 - 27,,
Isaiah Wynn,Regular Season,10,11/16/2020,Ravens,W 23 - 17,,
Isaiah Wynn,Regular Season,9,11/10/2020,Jets,W 30 - 27,,
Isaiah Wynn,Regular Season,8,11/01/2020,Bills,L 21 - 24,,
Isaiah Wynn,Regular Season,3,09/27/2020,Raiders,W 36 - 20,,
Isaiah Wynn,Regular Season,7,10/25/2020,49ers,L 6 - 33,,
Isaiah Wynn,Regular Season,6,10/18/2020,Broncos,L 12 - 18,,
Isaiah Wynn,Regular Season,1,09/13/2020,Dolphins,W 21 - 11,,
Isaiah Wynn,Regular Season,4,10/05/2020,Chiefs,L 10 - 26,,
Isaiah Wynn,Regular Season,2,09/21/2020,Seahawks,L 30 - 35,,
Sam Tecklenburg,Regular Season,8,10/30/2020,Falcons,L 17 - 25,,
Sam Tecklenburg,Regular Season,7,10/25/2020,Saints,L 24 - 27,,
Andrew Wylie,Regular Season,17,01/03/2021,Chargers,L 21 - 38,,
Andrew Wylie,Regular Season,16,12/27/2020,Falcons,W 17 - 14,,
Andrew Wylie,Regular Season,15,12/20/2020,Saints,W 32 - 29,,
Andrew Wylie,Regular Season,14,12/13/2020,Dolphins,W 33 - 27,,
Andrew Wylie,Regular Season,13,12/07/2020,Broncos,W 22 - 16,,
Andrew Wylie,Regular Season,12,11/29/2020,Buccaneers,W 27 - 24,,
Andrew Wylie,Regular Season,11,11/23/2020,Raiders,W 35 - 31,,
Andrew Wylie,Regular Season,9,11/08/2020,Panthers,W 33 - 31,,
Andrew Wylie,Regular Season,8,11/01/2020,Jets,W 35 - 9,,
Andrew Wylie,Regular Season,3,09/29/2020,Ravens,W 34 - 20,,
Andrew Wylie,Regular Season,7,10/25/2020,Broncos,W 43 - 16,,
Andrew Wylie,Regular Season,2,09/20/2020,Chargers,W 23 - 20,,
Andrew Wylie,Regular Season,6,10/19/2020,Bills,W 26 - 17,,
Andrew Wylie,Regular Season,1,09/11/2020,Texans,W 34 - 20,,
Andrew Wylie,Regular Season,5,10/11/2020,Raiders,L 32 - 40,,
Andrew Wylie,Regular Season,4,10/05/2020,Patriots,W 26 - 10,,
Andrew Wylie,Post Season,2,01/17/2021,Browns,W 22 - 17,,
Manti Te'o,Post Season,1,01/10/2021,Saints,L 9 - 21,2,0
A.J. Terrell,Regular Season,17,01/03/2021,Buccaneers,L 27 - 44,0,1
A.J. Terrell,Regular Season,16,12/27/2020,Chiefs,L 14 - 17,0,1
A.J. Terrell,Regular Season,15,12/20/2020,Buccaneers,L 27 - 31,0,0
A.J. Terrell,Regular Season,14,12/13/2020,Chargers,L 17 - 20,0,1
A.J. Terrell,Regular Season,13,12/06/2020,Saints,L 16 - 21,1,1
A.J. Terrell,Regular Season,12,11/29/2020,Raiders,W 43 - 6,1,1
A.J. Terrell,Regular Season,11,11/22/2020,Saints,L 9 - 24,1,0
A.J. Terrell,Regular Season,9,11/08/2020,Broncos,W 34 - 27,3,1
A.J. Terrell,Regular Season,8,10/30/2020,Panthers,W 25 - 17,1,0
A.J. Terrell,Regular Season,7,10/25/2020,Lions,L 22 - 23,3,0
A.J. Terrell,Regular Season,2,09/20/2020,Cowboys,L 39 - 40,1,0
A.J. Terrell,Regular Season,6,10/18/2020,Vikings,W 40 - 23,1,1
A.J. Terrell,Regular Season,1,09/13/2020,Seahawks,L 25 - 38,1,0
A.J. Terrell,Regular Season,5,10/11/2020,Panthers,L 16 - 23,0,0
Wyatt Teller,Regular Season,17,01/03/2021,Steelers,W 24 - 22,,
Wyatt Teller,Regular Season,16,12/27/2020,Jets,L 16 - 23,,
Wyatt Teller,Regular Season,15,12/21/2020,Giants,W 20 - 6,,
Wyatt Teller,Regular Season,14,12/15/2020,Ravens,L 42 - 47,,
Wyatt Teller,Regular Season,13,12/06/2020,Titans,W 41 - 35,,
Wyatt Teller,Regular Season,12,11/29/2020,Jaguars,W 27 - 25,,
Wyatt Teller,Regular Season,11,11/22/2020,Eagles,W 22 - 17,,
Wyatt Teller,Regular Season,10,11/15/2020,Texans,W 10 - 7,,
Wyatt Teller,Regular Season,8,11/01/2020,Raiders,L 6 - 16,,
Wyatt Teller,Regular Season,7,10/25/2020,Bengals,W 37 - 34,,
Wyatt Teller,Regular Season,6,10/18/2020,Steelers,L 7 - 38,,
Wyatt Teller,Regular Season,5,10/11/2020,Colts,W 32 - 23,,
Wyatt Teller,Regular Season,4,10/04/2020,Cowboys,W 49 - 38,,
Wyatt Teller,Regular Season,3,09/27/2020,Football Team,W 34 - 20,,
Wyatt Teller,Regular Season,2,09/18/2020,Bengals,W 35 - 30,,
Wyatt Teller,Regular Season,1,09/13/2020,Ravens,L 6 - 38,,
Wyatt Teller,Post Season,2,01/17/2021,Chiefs,L 17 - 22,,
Wyatt Teller,Post Season,1,01/11/2021,Steelers,W 48 - 37,,
Sam Tevi,Regular Season,17,01/03/2021,Chiefs,W 38 - 21,,
Sam Tevi,Regular Season,16,12/27/2020,Broncos,W 19 - 16,,
Sam Tevi,Regular Season,15,12/18/2020,Raiders,W 30 - 27,,
Sam Tevi,Regular Season,14,12/13/2020,Falcons,W 20 - 17,,
Sam Tevi,Regular Season,13,12/06/2020,Patriots,L 0 - 45,,
Sam Tevi,Regular Season,12,11/29/2020,Bills,L 17 - 27,,
Sam Tevi,Regular Season,11,11/22/2020,Jets,W 34 - 28,,
Sam Tevi,Regular Season,10,11/15/2020,Dolphins,L 21 - 29,,
Sam Tevi,Regular Season,9,11/08/2020,Raiders,L 26 - 31,,
Sam Tevi,Regular Season,8,11/01/2020,Broncos,L 30 - 31,,
Sam Tevi,Regular Season,3,09/27/2020,Panthers,L 16 - 21,,
Sam Tevi,Regular Season,7,10/25/2020,Jaguars,W 39 - 29,,
Sam Tevi,Regular Season,2,09/20/2020,Chiefs,L 20 - 23,,
Sam Tevi,Regular Season,1,09/13/2020,Bengals,W 16 - 13,,
Sam Tevi,Regular Season,5,10/13/2020,Saints,L 27 - 30,,
Sam Tevi,Regular Season,4,10/04/2020,Buccaneers,L 31 - 38,,
Andrew Thomas,Regular Season,17,01/03/2021,Cowboys,W 23 - 19,,
Andrew Thomas,Regular Season,16,12/27/2020,Ravens,L 13 - 27,,
Andrew Thomas,Regular Season,15,12/21/2020,Browns,L 6 - 20,,
Andrew Thomas,Regular Season,14,12/13/2020,Cardinals,L 7 - 26,,
Andrew Thomas,Regular Season,13,12/06/2020,Seahawks,W 17 - 12,,
Andrew Thomas,Regular Season,12,11/29/2020,Bengals,W 19 - 17,,
Andrew Thomas,Regular Season,10,11/15/2020,Eagles,W 27 - 17,,
Andrew Thomas,Regular Season,9,11/08/2020,Football Team,W 23 - 20,,
Andrew Thomas,Regular Season,8,11/03/2020,Buccaneers,L 23 - 25,,
Andrew Thomas,Regular Season,3,09/27/2020,49ers,L 9 - 36,,
Andrew Thomas,Regular Season,7,10/23/2020,Eagles,L 21 - 22,,
Andrew Thomas,Regular Season,2,09/20/2020,Bears,L 13 - 17,,
Andrew Thomas,Regular Season,6,10/18/2020,Football Team,W 20 - 19,,
Andrew Thomas,Regular Season,1,09/14/2020,Steelers,L 16 - 26,,
Andrew Thomas,Regular Season,5,10/11/2020,Cowboys,L 34 - 37,,
Andrew Thomas,Regular Season,4,10/04/2020,Rams,L 9 - 17,,
Adam Thielen,Regular Season,17,01/03/2021,Lions,W 37 - 35,14.3,
Adam Thielen,Regular Season,16,12/25/2020,Saints,L 33 - 52,12.1,
Adam Thielen,Regular Season,15,12/20/2020,Bears,L 27 - 33,5.5,
Adam Thielen,Regular Season,14,12/13/2020,Buccaneers,L 14 - 26,13,
Adam Thielen,Regular Season,13,12/06/2020,Jaguars,W 27 - 24,9.4,
Adam Thielen,Regular Season,11,11/22/2020,Cowboys,L 28 - 31,15.4,
Adam Thielen,Regular Season,10,11/17/2020,Bears,W 19 - 13,10.8,
Adam Thielen,Regular Season,9,11/08/2020,Lions,W 34 - 20,19,
Adam Thielen,Regular Season,8,11/01/2020,Packers,W 28 - 22,9,
Adam Thielen,Regular Season,6,10/18/2020,Falcons,L 23 - 40,17,
Adam Thielen,Regular Season,5,10/12/2020,Seahawks,L 26 - 27,8.9,1
Adam Thielen,Regular Season,4,10/04/2020,Texans,W 31 - 23,14.3,1
Adam Thielen,Regular Season,3,09/27/2020,Titans,L 30 - 31,9.7,1
Adam Thielen,Regular Season,2,09/20/2020,Colts,L 11 - 28,10.3,
Adam Thielen,Regular Season,1,09/13/2020,Packers,L 34 - 43,18.3,
Daniel Thomas,Regular Season,11,11/22/2020,Steelers,L 3 - 27,0,2
Daniel Thomas,Regular Season,10,11/15/2020,Packers,L 20 - 24,2,0
Daniel Thomas,Regular Season,9,11/08/2020,Texans,L 25 - 27,0,0
Daniel Thomas,Regular Season,3,09/25/2020,Dolphins,L 13 - 31,,
Daniel Thomas,Regular Season,7,10/25/2020,Chargers,L 29 - 39,0,0
Daniel Thomas,Regular Season,2,09/20/2020,Titans,L 30 - 33,0,0
Daniel Thomas,Regular Season,6,10/18/2020,Lions,L 16 - 34,,
Daniel Thomas,Regular Season,5,10/11/2020,Texans,L 14 - 30,0,0
Daniel Thomas,Regular Season,4,10/04/2020,Bengals,L 25 - 33,,
Daniel Thomas,Regular Season,1,09/13/2020,Colts,W 27 - 20,0,0
Josh Thomas,Regular Season,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,Regular Season,8,11/01/2020,Patriots,W 24 - 21,,
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,,
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,,
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,,
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,,
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,0,0
Josh Thomas,,10,11/15/2020,Cardinals,L 30 - 32,,
Josh Thomas,,8,11/01/2020,Patriots,W 24 - 21,,
Logan Thomas,Regular Season,17,01/04/2021,Eagles,W 20 - 14,12.3,
Logan Thomas,Regular Season,16,12/27/2020,Panthers,L 13 - 20,9,1
Logan Thomas,Regular Season,15,12/20/2020,Seahawks,L 15 - 20,7.8,
Logan Thomas,Regular Season,14,12/13/2020,49ers,W 23 - 15,7.2,
Logan Thomas,Regular Season,13,12/07/2020,Steelers,W 23 - 17,10.9,
Logan Thomas,Regular Season,12,11/26/2020,Cowboys,W 41 - 16,5,1
Logan Thomas,Regular Season,11,11/22/2020,Bengals,W 20 - 9,3,1
Logan Thomas,Regular Season,10,11/15/2020,Lions,L 27 - 30,16.5,
Logan Thomas,Regular Season,9,11/08/2020,Giants,L 20 - 23,9.3,
Logan Thomas,Regular Season,3,09/27/2020,Browns,L 20 - 34,7.8,
Logan Thomas,Regular Season,7,10/25/2020,Cowboys,W 25 - 3,15,
Logan Thomas,Regular Season,2,09/20/2020,Cardinals,L 15 - 30,6.5,
Joe Thomas,Regular Season,17,01/03/2021,Giants,L 19 - 23,,
Logan Thomas,Regular Season,6,10/18/2020,Giants,L 19 - 20,14,
Logan Thomas,Regular Season,1,09/13/2020,Eagles,W 27 - 17,9.3,
Logan Thomas,Regular Season,5,10/11/2020,Rams,L 10 - 30,4,
Logan Thomas,Regular Season,4,10/04/2020,Ravens,L 17 - 31,8,
Logan Thomas,Post Season,1,01/10/2021,Buccaneers,L 23 - 31,14.8,
Joe Thomas,Regular Season,16,12/27/2020,Eagles,W 37 - 17,0,0
Joe Thomas,Regular Season,15,12/20/2020,49ers,W 41 - 33,1,0
Joe Thomas,Regular Season,14,12/13/2020,Bengals,W 30 - 7,,
Joe Thomas,Regular Season,13,12/09/2020,Ravens,L 17 - 34,0,0
Joe Thomas,Regular Season,12,11/26/2020,Football Team,L 16 - 41,,
Joe Thomas,Regular Season,11,11/22/2020,Vikings,W 31 - 28,,
Joe Thomas,Regular Season,9,11/08/2020,Steelers,L 19 - 24,,
Joe Thomas,Regular Season,8,11/02/2020,Eagles,L 9 - 23,0,0
Joe Thomas,Regular Season,3,09/27/2020,Seahawks,L 31 - 38,4,0
Joe Thomas,Regular Season,7,10/25/2020,Football Team,L 3 - 25,,
Joe Thomas,Regular Season,2,09/20/2020,Falcons,W 40 - 39,6,0
Joe Thomas,Regular Season,6,10/20/2020,Cardinals,L 10 - 38,2,0
Joe Thomas,Regular Season,1,09/14/2020,Rams,L 17 - 20,3,0
Joe Thomas,Regular Season,5,10/11/2020,Giants,W 37 - 34,2,1
Joe Thomas,Regular Season,4,10/04/2020,Browns,L 38 - 49,0,1
Ian Thomas,Regular Season,17,01/03/2021,Saints,L 7 - 33,-1,
Ian Thomas,Regular Season,16,12/27/2020,Football Team,W 20 - 13,,
Ian Thomas,Regular Season,15,12/20/2020,Packers,L 16 - 24,9.7,
Ian Thomas,Regular Season,14,12/13/2020,Broncos,L 27 - 32,6.7,
Ian Thomas,Regular Season,12,11/29/2020,Vikings,L 27 - 28,4,
Ian Thomas,Regular Season,11,11/22/2020,Lions,W 20 - 0,,
Ian Thomas,Regular Season,10,11/15/2020,Buccaneers,L 23 - 46,7,
