player_name,season,wk,Game_date,OPP,Result,AST,PDEF,page_url
Tavon Young,Regular Season,2,09/20/2020,Texans,W 33 - 16,,,https://www.nfl.com/players/tavon-young/stats/logs/
Tavon Young,Regular Season,1,09/13/2020,Browns,W 38 - 6,0,0,https://www.nfl.com/players/tavon-young/stats/logs/
Kevin Zeitler,Regular Season,17,01/03/2021,Cowboys,W 23 - 19,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,16,12/27/2020,Ravens,L 13 - 27,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,15,12/21/2020,Browns,L 6 - 20,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,14,12/13/2020,Cardinals,L 7 - 26,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,13,12/06/2020,Seahawks,W 17 - 12,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,12,11/29/2020,Bengals,W 19 - 17,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,10,11/15/2020,Eagles,W 27 - 17,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,9,11/08/2020,Football Team,W 23 - 20,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,8,11/03/2020,Buccaneers,L 23 - 25,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,3,09/27/2020,49ers,L 9 - 36,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,7,10/23/2020,Eagles,L 21 - 22,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,2,09/20/2020,Bears,L 13 - 17,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,6,10/18/2020,Football Team,W 20 - 19,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,1,09/14/2020,Steelers,L 16 - 26,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,5,10/11/2020,Cowboys,L 34 - 37,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Kevin Zeitler,Regular Season,4,10/04/2020,Rams,L 9 - 17,,,https://www.nfl.com/players/kevin-zeitler/stats/logs/
Peter Kalambayi,Regular Season,17,01/03/2021,Titans,L 38 - 41,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,16,12/27/2020,Bengals,L 31 - 37,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,15,12/20/2020,Colts,L 20 - 27,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,14,12/13/2020,Bears,L 7 - 36,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,13,12/06/2020,Colts,L 20 - 26,1,0,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,12,11/26/2020,Lions,W 41 - 25,1,0,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,11,11/22/2020,Patriots,W 27 - 20,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,10,11/15/2020,Browns,L 7 - 10,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,9,11/08/2020,Jaguars,W 27 - 25,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,7,10/25/2020,Packers,L 20 - 35,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,2,09/20/2020,Ravens,L 16 - 33,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,6,10/18/2020,Titans,L 36 - 42,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,1,09/11/2020,Chiefs,L 20 - 34,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,5,10/11/2020,Jaguars,W 30 - 14,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,4,10/04/2020,Vikings,L 23 - 31,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Peter Kalambayi,Regular Season,3,09/27/2020,Steelers,L 21 - 28,,,https://www.nfl.com/players/peter-kalambayi/stats/logs/
Efe Obada,Regular Season,17,01/03/2021,Saints,L 7 - 33,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,16,12/27/2020,Football Team,W 20 - 13,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,15,12/20/2020,Packers,L 16 - 24,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,14,12/13/2020,Broncos,L 27 - 32,1,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,12,11/29/2020,Vikings,L 27 - 28,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,11,11/22/2020,Lions,W 20 - 0,1,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,10,11/15/2020,Buccaneers,L 23 - 46,1,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,9,11/08/2020,Chiefs,L 31 - 33,1,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,8,10/30/2020,Falcons,L 17 - 25,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,3,09/27/2020,Chargers,W 21 - 16,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,7,10/25/2020,Saints,L 24 - 27,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,2,09/20/2020,Buccaneers,L 17 - 31,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,6,10/18/2020,Bears,L 16 - 23,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,5,10/11/2020,Falcons,W 23 - 16,2,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,4,10/04/2020,Cardinals,W 31 - 21,0,0,https://www.nfl.com/players/efe-obada/stats/logs/
Efe Obada,Regular Season,1,09/13/2020,Raiders,L 30 - 34,2,0,https://www.nfl.com/players/efe-obada/stats/logs/
Oshane Ximines,Regular Season,3,09/27/2020,49ers,L 9 - 36,1,0,https://www.nfl.com/players/oshane-ximines/stats/logs/
Oshane Ximines,Regular Season,2,09/20/2020,Bears,L 13 - 17,0,0,https://www.nfl.com/players/oshane-ximines/stats/logs/
Oshane Ximines,Regular Season,1,09/14/2020,Steelers,L 16 - 26,0,0,https://www.nfl.com/players/oshane-ximines/stats/logs/
Oshane Ximines,Regular Season,4,10/04/2020,Rams,L 9 - 17,0,0,https://www.nfl.com/players/oshane-ximines/stats/logs/
Walter Palmore,Regular Season,17,01/03/2021,Giants,L 19 - 23,1,0,https://www.nfl.com/players/walter-palmore/stats/logs/
Rodger Saffold,Regular Season,17,01/03/2021,Texans,W 41 - 38,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,16,12/28/2020,Packers,L 14 - 40,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,15,12/20/2020,Lions,W 46 - 25,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,14,12/13/2020,Jaguars,W 31 - 10,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,13,12/06/2020,Browns,L 35 - 41,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,12,11/29/2020,Colts,W 45 - 26,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,11,11/22/2020,Ravens,W 30 - 24,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,10,11/13/2020,Colts,L 17 - 34,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,9,11/08/2020,Bears,W 24 - 17,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,8,11/01/2020,Bengals,L 20 - 31,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,7,10/25/2020,Steelers,L 24 - 27,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,2,09/20/2020,Jaguars,W 33 - 30,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,6,10/18/2020,Texans,W 42 - 36,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,1,09/15/2020,Broncos,W 16 - 14,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,5,10/13/2020,Bills,W 42 - 16,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Regular Season,3,09/27/2020,Vikings,W 31 - 30,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rodger Saffold,Post Season,1,01/10/2021,Ravens,L 13 - 20,,,https://www.nfl.com/players/rodger-saffold/stats/logs/
Rick Wagner,Regular Season,17,01/03/2021,Bears,W 35 - 16,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,16,12/28/2020,Titans,W 40 - 14,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,15,12/20/2020,Panthers,W 24 - 16,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,14,12/13/2020,Lions,W 31 - 24,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,13,12/06/2020,Eagles,W 30 - 16,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,12,11/30/2020,Bears,W 41 - 25,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,11,11/22/2020,Colts,L 31 - 34,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,10,11/15/2020,Jaguars,W 24 - 20,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,9,11/06/2020,49ers,W 34 - 17,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,8,11/01/2020,Vikings,L 22 - 28,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,7,10/25/2020,Texans,W 35 - 20,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,2,09/20/2020,Lions,W 42 - 21,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,6,10/18/2020,Buccaneers,L 10 - 38,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,4,10/06/2020,Falcons,W 30 - 16,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,3,09/28/2020,Saints,W 37 - 30,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Regular Season,1,09/13/2020,Vikings,W 43 - 34,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Rick Wagner,Post Season,2,01/16/2021,Rams,W 32 - 18,,,https://www.nfl.com/players/rick-wagner/stats/logs/
Bobby Wagner,Regular Season,17,01/03/2021,49ers,W 26 - 23,3,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,16,12/27/2020,Rams,W 20 - 9,1,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,15,12/20/2020,Football Team,W 20 - 15,6,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,14,12/13/2020,Jets,W 40 - 3,2,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,13,12/06/2020,Giants,L 12 - 17,4,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,12,12/01/2020,Eagles,W 23 - 17,1,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,11,11/20/2020,Cardinals,W 28 - 21,3,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,10,11/15/2020,Rams,L 16 - 23,0,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,9,11/08/2020,Bills,L 34 - 44,2,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,8,11/01/2020,49ers,W 37 - 27,5,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,3,09/27/2020,Cowboys,W 38 - 31,5,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,7,10/26/2020,Cardinals,L 34 - 37,4,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,1,09/13/2020,Falcons,W 38 - 25,5,2,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,5,10/12/2020,Vikings,W 27 - 26,9,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,4,10/04/2020,Dolphins,W 31 - 23,2,1,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Regular Season,2,09/21/2020,Patriots,W 35 - 30,5,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
Bobby Wagner,Post Season,1,01/09/2021,Rams,L 20 - 30,5,0,https://www.nfl.com/players/bobby-wagner/stats/logs/
D'Andre Walker,Regular Season,3,09/27/2020,Cowboys,W 38 - 31,,,https://www.nfl.com/players/d-andre-walker/stats/logs/
D'Andre Walker,Regular Season,1,09/13/2020,Falcons,W 38 - 25,,,https://www.nfl.com/players/d-andre-walker/stats/logs/
D'Andre Walker,Regular Season,2,09/21/2020,Patriots,W 35 - 30,,,https://www.nfl.com/players/d-andre-walker/stats/logs/
Anthony Walker,Regular Season,17,01/03/2021,Jaguars,W 28 - 14,1,1,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,16,12/27/2020,Steelers,L 24 - 28,1,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,15,12/20/2020,Texans,W 27 - 20,1,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,14,12/13/2020,Raiders,W 44 - 27,5,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,13,12/06/2020,Texans,W 26 - 20,4,1,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,12,11/29/2020,Titans,L 26 - 45,3,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,11,11/22/2020,Packers,W 34 - 31,0,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,10,11/13/2020,Titans,W 34 - 17,3,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,9,11/08/2020,Ravens,L 10 - 24,2,1,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,8,11/01/2020,Lions,W 41 - 21,0,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,3,09/27/2020,Jets,W 36 - 7,1,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,6,10/18/2020,Bengals,W 31 - 27,0,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,5,10/11/2020,Browns,L 23 - 32,2,2,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,4,10/04/2020,Bears,W 19 - 11,2,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,2,09/20/2020,Vikings,W 28 - 11,0,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Regular Season,1,09/13/2020,Jaguars,L 20 - 27,2,0,https://www.nfl.com/players/anthony-walker/stats/logs/
Anthony Walker,Post Season,1,01/09/2021,Bills,L 24 - 27,,,https://www.nfl.com/players/anthony-walker/stats/logs/
Mykal Walker,Regular Season,17,01/03/2021,Buccaneers,L 27 - 44,1,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,16,12/27/2020,Chiefs,L 14 - 17,3,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,15,12/20/2020,Buccaneers,L 27 - 31,0,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,14,12/13/2020,Chargers,L 17 - 20,0,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,13,12/06/2020,Saints,L 16 - 21,1,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,12,11/29/2020,Raiders,W 43 - 6,,,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,11,11/22/2020,Saints,L 9 - 24,0,1,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,9,11/08/2020,Broncos,W 34 - 27,0,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,8,10/30/2020,Panthers,W 25 - 17,,,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,7,10/25/2020,Lions,L 22 - 23,1,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,2,09/20/2020,Cowboys,L 39 - 40,3,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,6,10/18/2020,Vikings,W 40 - 23,0,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,1,09/13/2020,Seahawks,L 25 - 38,2,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,5,10/11/2020,Panthers,L 16 - 23,1,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,4,10/06/2020,Packers,L 16 - 30,0,0,https://www.nfl.com/players/mykal-walker/stats/logs/
Mykal Walker,Regular Season,3,09/27/2020,Bears,L 26 - 30,2,0,https://www.nfl.com/players/mykal-walker/stats/logs/
DeMarcus Walker,Regular Season,17,01/03/2021,Raiders,L 31 - 32,1,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,16,12/27/2020,Chargers,L 16 - 19,1,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,15,12/19/2020,Bills,L 19 - 48,0,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,14,12/13/2020,Panthers,W 32 - 27,0,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,13,12/07/2020,Chiefs,L 16 - 22,2,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,12,11/29/2020,Saints,L 3 - 31,1,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,11,11/22/2020,Dolphins,W 20 - 13,2,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,10,11/15/2020,Raiders,L 12 - 37,1,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,9,11/08/2020,Falcons,L 27 - 34,0,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,8,11/01/2020,Chargers,W 31 - 30,0,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,7,10/25/2020,Chiefs,L 16 - 43,1,0,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,2,09/20/2020,Steelers,L 21 - 26,,,https://www.nfl.com/players/demarcus-walker/stats/logs/
DeMarcus Walker,Regular Season,1,09/15/2020,Titans,L 14 - 16,,,https://www.nfl.com/players/demarcus-walker/stats/logs/
Joe Walker,Regular Season,17,01/03/2021,Seahawks,L 23 - 26,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,16,12/26/2020,Cardinals,W 20 - 12,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,15,12/20/2020,Cowboys,L 33 - 41,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,14,12/13/2020,Football Team,L 15 - 23,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,13,12/08/2020,Bills,L 24 - 34,1,0,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,12,11/29/2020,Rams,W 23 - 20,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,10,11/15/2020,Saints,L 13 - 27,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,9,11/06/2020,Packers,L 17 - 34,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,8,11/01/2020,Seahawks,L 27 - 37,0,0,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,3,09/27/2020,Giants,W 36 - 9,,,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,7,10/25/2020,Patriots,W 33 - 6,0,0,https://www.nfl.com/players/joe-walker/stats/logs/
Joe Walker,Regular Season,4,10/05/2020,Eagles,L 20 - 25,,,https://www.nfl.com/players/joe-walker/stats/logs/
Reggie Walker,Regular Season,11,11/20/2020,Seahawks,L 21 - 28,,,https://www.nfl.com/players/reggie-walker-2/stats/logs/
Reggie Walker,Regular Season,6,10/20/2020,Cowboys,W 38 - 10,0,0,https://www.nfl.com/players/reggie-walker-2/stats/logs/
P.J. Walker,Regular Season,17,01/03/2021,Saints,L 7 - 33,95,3,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,16,12/27/2020,Football Team,W 20 - 13,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,15,12/20/2020,Packers,L 16 - 24,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,14,12/13/2020,Broncos,L 27 - 32,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,12,11/29/2020,Vikings,L 27 - 28,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,11,11/22/2020,Lions,W 20 - 0,258,2,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,10,11/15/2020,Buccaneers,L 23 - 46,12,0,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,9,11/08/2020,Chiefs,L 31 - 33,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,8,10/30/2020,Falcons,L 17 - 25,3,0,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,3,09/27/2020,Chargers,W 21 - 16,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,7,10/25/2020,Saints,L 24 - 27,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,2,09/20/2020,Buccaneers,L 17 - 31,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,6,10/18/2020,Bears,L 16 - 23,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,5,10/11/2020,Falcons,W 23 - 16,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,4,10/04/2020,Cardinals,W 31 - 21,,,https://www.nfl.com/players/phillip-walker/stats/logs/
P.J. Walker,Regular Season,1,09/13/2020,Raiders,L 30 - 34,,,https://www.nfl.com/players/phillip-walker/stats/logs/
Tracy Walker,Regular Season,17,01/03/2021,Vikings,L 35 - 37,2,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,16,12/26/2020,Buccaneers,L 7 - 47,3,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,15,12/20/2020,Titans,L 25 - 46,0,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,14,12/13/2020,Packers,L 24 - 31,1,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,13,12/06/2020,Bears,W 34 - 30,1,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,12,11/26/2020,Texans,L 25 - 41,0,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,11,11/22/2020,Panthers,L 0 - 20,1,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,10,11/15/2020,Football Team,W 30 - 27,0,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,9,11/08/2020,Vikings,L 20 - 34,,,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,8,11/01/2020,Colts,L 21 - 41,5,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,3,09/27/2020,Cardinals,W 26 - 23,2,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,7,10/25/2020,Falcons,W 23 - 22,2,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,2,09/20/2020,Packers,L 21 - 42,1,2,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,6,10/18/2020,Jaguars,W 34 - 16,2,1,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,4,10/04/2020,Saints,L 29 - 35,2,0,https://www.nfl.com/players/tracy-walker/stats/logs/
Tracy Walker,Regular Season,1,09/13/2020,Bears,L 23 - 27,1,1,https://www.nfl.com/players/tracy-walker/stats/logs/
Tre'Vour Wallace-Simms,Regular Season,17,01/03/2021,Colts,L 14 - 28,,,https://www.nfl.com/players/tre-vour-wallace-simms/stats/logs/
Tre'Vour Wallace-Simms,Regular Season,16,12/27/2020,Bears,L 17 - 41,,,https://www.nfl.com/players/tre-vour-wallace-simms/stats/logs/
Tre'Vour Wallace-Simms,Regular Season,15,12/20/2020,Ravens,L 14 - 40,,,https://www.nfl.com/players/tre-vour-wallace-simms/stats/logs/
Tre'Vour Wallace-Simms,Regular Season,14,12/13/2020,Titans,L 10 - 31,,,https://www.nfl.com/players/tre-vour-wallace-simms/stats/logs/
K'Von Wallace,Regular Season,17,01/04/2021,Football Team,L 14 - 20,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,16,12/27/2020,Cowboys,L 17 - 37,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,0,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,14,12/13/2020,Saints,W 24 - 21,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,13,12/06/2020,Packers,L 16 - 30,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,12,12/01/2020,Seahawks,L 17 - 23,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
